inning,team,retroID,count,pitches,play
8,0,andet001,30,BBBB,W
9,1,mckib001,32,BBBCCX,5/P5F
3,0,cordr001,30,BBBB,W
4,0,bettm001,30,BBBX,54(1)/FO/G+
8,0,leons001,31,BBBCX,9/L
3,1,drurb001,31,BBBCB,W
4,0,dever001,30,BBBX,31/G
12,0,morem001,30,BBBB,W
1,0,bettm001,30,BBBB,W
6,0,dever001,32,BBBCFX,D9/L+.1-H
6,1,smoaj001,32,BBBCFFFT,K
9,0,bogax001,31,BBBCX,D7/L+
1,0,machm001,30,BBBB,W
5,1,gricr001,30,BBBB,W
6,1,drurb001,32,BBBCSFFX,53/G+
4,0,renfh001,31,BBBFX,S7/L
4,1,guerv002,31,BBBCB,W
1,1,gricr001,31,BBBC*B,W
2,1,drurb001,32,BBBCS1FX,64(1)/FO/G.3-H
3,0,voitl001,30,BBBB,W
6,0,torrg001,30,BBBB,W
9,0,hicka001,31,BBBFB,W.1-2
3,0,maybc001,32,BBBCFX,8/F+
8,1,drurb001,32,BBBCSX,HR/7/F
1,0,lemad001,32,BBBCFB,W
2,0,maybc001,32,BBBCFFX,S7/G+.1-3
5,0,morak001,30,BBBB,W
7,0,sancg002,32,BBBFFFX,8/F+
2,0,walkc002,32,BBBCFB,W
4,1,smoaj001,32,BBBCFB,W
8,1,biggc002,30,BBBB,W
1,1,sogae001,32,BBBCCX,43/G
5,0,kellc002,32,BBBCCFB,W
5,1,jansd001,32,BBBCFFB,W
2,0,bourj002,30,BBBX,8/F
2,0,lastt001,30,BBBB,W.2-3;1-2
4,0,uptoj001,31,BBBCX,63/G
4,1,biggc002,30,BBBB,W
1,1,guerv002,32,BBBFFC,K
5,0,goodb001,31,BBBCX,HR/89/F
2,1,biggc002,31,BBBCX,7/F
2,1,jansd001,32,BBBCFFFFB,W
3,0,fletd002,31,BBBCX,3/P
5,1,gricr001,32,BBBCSF*B,W
1,0,troum001,30,BBBB,W
3,1,tellr001,30,BBBB,W
2,1,smoaj001,30,BBBB,W
6,1,hernt002,32,BBBCTX,3/G
8,0,cuthc001,32,BBBCST,K
3,0,dozih001,30,BBBB,W
5,0,lopen001,30,BBBB,W
7,1,sogae001,31,BBBCB,W
8,0,arteh001,30,BBBB,W
2,1,galvf001,31,BBBCB,W.1-2
3,0,arteh001,31,BBBCB,W
5,0,solej001,30,BBBX,HR/89/F
2,1,biggc002,30,BBBX,D9/L.3-H;2-H
4,1,guerv002,30,BBBB,W
4,1,tellr001,31,BBBCX,46(1)3/GDP
7,1,gurrl001,31,BBBCB,W
8,0,bettm001,30,BBBB,W
4,1,smoaj001,30,BBBB,W
4,1,galvf001,32,BBBCCFFB,W.1-2
7,1,biggc002,30,BBBB,W
8,1,tellr001,30,BBBB,W
8,1,guerv002,32,BBBSFF*B,W
3,0,leons001,31,BBBCX,3/P3F
6,0,bettm001,31,BBBCB,W
7,0,dever001,31,BBBCB,W
3,0,manct001,32,BBBCCFFB,W
4,0,santa003,31,BBBCX,S8/G+.2-H;1-3
9,0,wilks001,31,BBBCX,HR/9/F
6,1,smoaj001,30,BBBB,W.1-2
5,0,kipnj001,30,BBBB,W
6,1,biggc002,32,BBBCFX,43/G+
3,1,mckib001,32,BBBCCX,8/F
4,1,biggc002,31,BBBCX,8/F
5,1,hernt002,32,BBBCCB,W
2,1,guerv002,30,BBBB,W
7,0,bauej001,30,BBBB,W
3,0,phamt001,30,BBBB,W
8,1,guerv002,30,BBBB,W
5,0,adamw002,32,BBBCSFB,W
1,0,judga001,31,BBBCX,8/F.2-3
2,0,taucm001,31,BBBCX,8/F
5,0,valeb001,31,BBBCB,W
1,1,guerv002,32,BBBTCB,W
4,0,urshg001,30,BBBB,W
7,0,taucm001,31,BBBCX,D8/L+.1-3
1,1,biggc002,30,BBBB,W
4,0,odorr001,20,BBB,WP.1-2
4,0,odorr001,30,BBB.B,W
4,1,mckib001,30,BBBB,W.1-2
5,0,kinei001,31,BBBCB,W
5,1,jansd001,31,BBBCX,S7/L+
9,1,biggc002,30,BBBB,W
2,0,voged001,32,BBBCCB,W.1-2
7,0,nolaa002,30,BBBB,W
2,0,moord002,30,BBBB,W.2-3;1-2
3,0,narvo001,31,BBBCX,7/L
4,1,smoaj001,30,BBBB,W
2,0,seagk001,32,BBBFCX,HR/9/F
5,0,lopet001,30,BBBB,W
6,0,voged001,32,BBBCCB,W
5,1,biggc002,31,BBBCX,3/L+
2,0,cervf001,30,BBBB,W.1-2
3,0,hecha001,32,BBBCCX,63/G
6,1,biggc002,31,BBBCB,W.1-2
9,0,donaj001,31,BBBS*B,W
3,1,guerv002,31,BBBCB,W.1-2
9,0,altuj001,32,BBBCFS,K
1,1,biggc002,31,BBBCB,W
2,0,bettm001,30,BBBB,W.1-2
2,0,dever001,30,BBBX,43/G
4,1,fishd001,30,BBBB,W
5,0,benia002,31,BBBFX,S8/L.3-H
5,1,biggc002,31,BBBCB,W
6,1,biggc002,32,BBBCFFB,W
3,1,biggc002,30,BBBB,W
5,1,biggc002,31,BBBCX,T9/G.1-H
8,1,fishd001,30,BBBB,W.3-H;2-3;1-2
9,0,bogax001,31,BBBCX,9/F
3,0,torrg001,30,BBBB,W.1-2
6,0,urshg001,31,BBBCX,9/F
6,0,gardb001,32,BBBCFX,E5/G
6,1,drurb001,32,BBBCFX,7/L
2,1,mckib001,32,BBBCCS,K
6,1,tellr001,30,BBBB,W
13,0,manct001,32,BBBCC*B,W
6,1,alfoa002,30,BBBB,W
7,0,ruizr002,32,BBBCCB,W
8,0,haysa001,30,BBBB,W
2,0,smitd007,31,BBBCB,W
3,1,mckib001,32,BBBCTB,W
7,0,davic003,30,BBBB,W.1-2
7,0,wynna001,31,BBBCX,8/L
1,0,wendj002,30,BBBB,W
1,1,biggc002,30,BBBB,W
2,0,kierk001,30,BBBB,W.1-2
7,0,perem005,32,BBBCCB,W
1,0,choij001,30,BBBX,D8/F+
2,0,benia002,31,BBBCX,5/P/SF.3-H(UR);2-3(TH)
6,1,smitm007,32,BBBCSFS,K
9,0,bettm001,31,BBBCX,S8/G+
2,0,nunee002,32,BBBCCS,K
6,1,smitm007,30,BBBB,W
7,0,dever001,30,BBBB,W
8,0,benia002,30,BBBB,W
1,1,brucj001,30,BBBB,W
1,1,murpt002,32,BBBCCS,K
2,0,holtb002,30,BBBB,W.1-2
3,0,martj006,31,BBBCS,SB2
3,0,martj006,32,BBBCS.X,S7/L+.2-H
4,1,murpt002,30,BBBB,W
9,0,benia002,32,BBBCSB,W
3,1,brucj001,30,BBBB,W
4,0,calhk001,31,BBBCX,13/G
6,1,beckt001,30,BBBB,W
7,0,troum001,30,BBBV,IW
5,1,beckt001,32,BBBCFX,4/P
8,0,fletd002,32,BBBCCFFX,8/L
9,0,troum001,30,BBBB,W
9,1,santd002,32,BBBCFB,W.1-2
4,1,brucj001,32,BBBCFFFS,K
3,0,kempt001,31,BBBCB,W
1,0,santc002,32,BBBFFFB,W.1-2
2,0,stame001,30,BBBB,W
3,1,smitm007,32,BBBCFB,W
4,1,voged001,32,BBBCSX,8/F
6,0,kipnj001,32,BBBCFX,53/G
2,1,beckt001,30,BBBB,W
4,0,santc002,31,BBB1SX,D9/F.1-H
4,0,naqut001,31,BBBCX,46(1)/FO/G
5,1,voged001,30,BBBB,W
1,1,hanim001,30,BBBB,W
4,1,moord002,30,BBBB,W
5,1,healr001,32,BBBCCFX,S39/G.1-3
2,0,gallj002,31,BBBCB,W
2,1,narvo001,32,BBBCSB,W
3,0,deshd002,32,BBBCCFX,53/G
3,1,encae001,31,BBB2CX,HR/7/F.2-H;1-H
4,0,gallj002,32,BBBCCX,6/P
5,1,hanim001,30,BBBB,W
6,1,healr001,30,BBBB,W.1-2
2,0,forsl001,31,BBBCX,D7/L
9,1,narvo001,32,BBBCSX,7/L
5,1,encae001,20,BBB,OA.2X3(25)
6,0,andre001,31,BBBCB,W
9,1,narvo001,30,BBBB,W
1,1,hanim001,30,BBBB,W
4,1,encae001,32,BBBCCFB,W
4,1,narvo001,32,BBBCFB,W
7,0,bryak001,32,BBBCCFB,W
4,1,encae001,32,BBBCFB,W
4,1,healr001,32,BBBCCC,K
1,0,pindc001,30,BBBB,W
2,0,olsom001,31,BBBCX,8/F
3,0,davik003,32,BBBCSFFFS,K
4,0,chapm001,32,BBBCFX,63/G
7,0,semim001,30,BBBB,W.1-2
8,1,healr001,32,BBBCSB,W
9,0,piscs001,31,BBBCB,W
8,1,hanim001,32,BBBCCX,D7/G+
7,1,gordd002,31,BBBCX,4(1)3/GDP
2,0,castj006,30,BBBB,W.2-3;1-2
6,0,schoj001,31,BBBCX,HR/8/F.1-H
4,1,santd002,30,BBBX,D8/F+.2-H
7,1,hanim001,31,BBBCB,W
2,1,brucj001,30,BBBB,W
3,1,narvo001,30,BBBB,W.1-2
2,1,narvo001,32,BBBC1FF1FFF1B,W.1-2
8,0,pench001,30,BBBB,W
6,1,longs001,32,BBBCFB,W
7,0,santd001,31,BBBCX,43/G
1,0,fletd002,31,BBBCB,W
3,0,calhk001,30,BBBX,8/L+
6,1,voged001,31,BBBCX,46(1)3/GDP
8,1,smitm007,30,BBBB,W
7,0,troum001,31,BBBCB,W
1,0,fletd002,31,BBBCX,8/L
1,1,encae001,31,BBBCX,3/P3F
3,0,goodb001,31,BBBCX,3/P
3,1,smitm007,31,BBBCX,64(1)3/GDP
5,1,narvo001,30,BBBB,W
9,1,moord002,31,BBBCB,W
9,1,longs001,30,BBBB,W.1-2
1,0,branm003,32,BBBCCFC,K
4,1,santd002,31,BBBSB,W
7,0,gurry001,31,BBBCX,8/L/SF.3-H
8,1,narvo001,32,BBBCFB,W
9,0,kempt001,30,BBBB,W
1,0,branm003,30,BBBB,W.1-2
4,1,voged001,32,BBBCFC,K
5,1,moord002,31,BBBCX,52(3)/FO/G.2-3;1-2
9,0,stubg001,30,BBBB,W
11,1,smitm007,30,BBBB,W
5,1,voged001,31,BBBCB,W
5,0,bonij002,30,BBBB,W
9,0,solej001,30,BBBB,W
3,1,seagk001,31,BBBCB,W.1-2
6,1,voged001,30,BBBB,W
5,1,crawj002,20,BBB,SB2
5,1,crawj002,30,BBB.B,W
7,0,santa003,32,BBBCCX,D8/L+
4,0,smitd007,31,BBBCB,W
5,0,sevep001,32,BBBCFC,K
8,0,manct001,32,BBBCFFC,K
4,1,seagk001,31,BBBCX,9/L+
5,1,santd002,31,BBBCX,8/L
8,0,santa003,32,BBBCFX,63/G
2,1,crawj002,30,BBBB,W.2-3;1-2
5,1,voged001,30,BBBB,W
6,1,voged001,32,BBBCCX,9/F
2,0,goldp001,32,BBBCSFS,K
4,1,moord002,30,BBBB,W
1,0,chapm001,31,BBBCB,W
4,1,crawj002,31,BBBCB,W
9,0,smitk002,30,BBBB,W.1-2
5,1,crawj002,32,BBBCCX,5/P
7,1,smitm007,31,BBBCX,FC1/G.2X3(156)
3,0,troum001,32,BBBCCB,W
4,1,narvo001,32,BBBCCFS,K
1,1,crawj002,32,BBBCFFFX,5/P
2,0,choos001,30,BBBX,S9/G.3-H;2-3;1-2
3,1,voged001,32,BBBFCX,53/G+
4,1,seagk001,30,BBBB,W
4,1,beckt001,32,BBBCFX,DGR/78/L
1,1,crawj002,31,BBBCB,W
6,0,forsl001,31,BBBCX,13/G+
2,0,goodn002,32,BBBCFT,K
8,1,narvo001,32,BBBCFFX,6/P
4,1,beckt001,31,BBBSB,W
1,1,santd002,31,BBBCB,W
7,1,moord002,30,BBBB,W
8,0,goodn002,30,BBBB,W
5,1,seagk001,32,BBBSCX,7/L
6,1,smitm007,32,BBBC1FX,8/L
7,1,beckt001,32,BBBCCB,W
9,1,seagk001,31,BBBCB,W
2,1,voged001,30,BBBB,W
3,1,broxk001,32,BBBCF*B,W
5,0,margm001,32,BBBCCX,D7/F.2-H;1-3
1,0,tatif002,32,BBBCSX,HR/7/F
2,0,aguij001,32,BBBCFC,K
2,1,seagk001,31,BBBCB,W
3,1,smitm007,31,BBBCB,W
5,1,santd002,30,BBBB,W.1-2
5,0,zunim001,31,BBBCX,4/P
3,0,smoaj001,32,BBBCSFFB,W
4,0,fishd001,30,BBBB,W
7,1,smitm007,30,BBBB,W
2,0,tellr001,32,BBBCCS,K
8,1,voged001,30,BBBB,W
5,0,fishd001,31,BBBCB,W
8,0,biggc002,30,BBBB,W
3,1,lopet001,32,BBBCFT,K
1,0,torrg001,30,BBBX,53/G+
1,1,crawj002,32,BBBCCS,K
9,0,gardb001,30,BBBB,W
4,1,murpt002,30,BBBB,W
1,0,suare001,31,BBBCB,W
1,1,nolaa002,31,BBBCB,W
6,0,ervip001,32,BBBCSB,W
7,1,voged001,31,BBBCX,S7/G
1,0,vanmj001,30,BBBB,W
3,1,seagk001,30,BBBB,W
1,1,crawj002,30,BBBB,W
1,1,seagk001,30,BBBB,W.2-3;1-2
2,0,collz001,32,BBBC1C11X,8/F
4,0,moncy001,30,BBBX,D7/L+.3-H;2-H;1-H
8,1,murpt002,30,BBBB,W
6,0,andet001,31,BBBCX,8/F
6,1,voged001,31,BBBCB,W.1-2
7,0,abrej003,32,BBBCFX,S7/G+
3,1,seagk001,31,BBBFX,8/L+
3,0,sprig001,30,BBBB,W.1-2
4,0,diaza003,32,BBBCCFB,W
5,1,nolaa002,31,BBBCX,9/F
7,0,sprig001,32,BBBCCB,W.1-2
9,0,toroa001,31,BBBCX,8/F
2,0,olsom001,31,BBBCX,S9/L
7,1,nolaa002,32,BBBCSC,K
6,0,pindc001,30,BBBB,W
7,0,pindc001,32,BBBCFFB,W
2,0,brows003,31,BBBCB,W
8,1,bishb001,31,BBBCB,W.1-2
